,zpid,price,city,latitude,longitude,bathrooms,bedrooms,living_area,lot_area,lot_area_unit,days_on_zillow,lot_sqft
271,20533968.0,2295000.0,Beverly Hills,34.114532,-118.4029,2.0,3.0,1838.0,8315.604,sqft,33.77079861111111,8315.604
272,19942431.0,1295000.0,Woodland Hills,34.166897,-118.59852,3.0,4.0,2312.0,10044.0,sqft,6.449178240740741,10044.0
273,20462391.0,1247000.0,Los Angeles,34.033638,-118.42983,3.0,3.0,1532.0,5414.508,sqft,27.558622685185185,5414.508
274,19991285.0,1825000.0,Encino,34.154243,-118.48211,3.0,4.0,2401.0,8372.0,sqft,16.439722222222223,8372.0
275,20795418.0,2595000.0,Los Angeles,34.098755,-118.35752,4.0,4.0,2488.0,6753.0,sqft,61.44917824074074,6753.0
276,20570008.0,590000.0,Los Angeles,34.001263,-118.30186,2.0,2.0,2027.0,5694.0,sqft,110.44917824074074,5694.0
277,20587065.0,1499000.0,Los Angeles,34.018833,-118.33957,3.0,4.0,2060.0,6242.148,sqft,12.496122685185185,6242.148
278,20800130.0,1960000.0,Los Angeles,34.107998,-118.388565,2.0,3.0,1672.0,3232.152,sqft,19.492488425925927,3232.152
279,20778237.0,3725000.0,Los Angeles,34.071293,-118.33558,3.0,4.0,3992.0,0.2508,acres,32.4334375,10924.848000000002
280,20174280.0,1249000.0,Chatsworth,34.246586,-118.56501,3.0,3.0,1823.0,7944.0,sqft,1.4556944444444444,7944.0
282,79798198.0,729000.0,North Hills,34.225895,-118.46919,3.0,5.0,2105.0,1.3006,acres,8.449178240740741,56654.136
283,51575644.0,894900.0,Canoga Park,34.22924,-118.61212,2.0,3.0,2525.0,0.2780073461891644,acres,11.449178240740741,12110.000000000002
284,21304908.0,1379000.0,San Pedro,33.750008,-118.30134,3.0,5.0,3114.0,4800.0,sqft,45.44917824074074,4800.0
285,20529138.0,49995000.0,Los Angeles,34.094543,-118.45827,10.0,6.0,18000.0,1.061,acres,1.7353935185185185,46217.159999999996
286,20092552.0,1599000.0,Tujunga,34.269947,-118.29641,3.0,4.0,2692.0,2.8368,acres,21.44917824074074,123571.00800000002
287,20532870.0,3498000.0,Beverly Hills,34.114132,-118.43512,4.0,3.0,3258.0,10698.336,sqft,3.2042824074074074,10698.336
288,20154400.0,1049000.0,Granada Hills,34.273926,-118.50636,2.0,4.0,1465.0,7840.8,sqft,4.967708333333333,7840.8
289,350340722.0,999999.0,North Hollywood,34.188873,-118.38975,4.0,3.0,2154.0,2003.76,sqft,36.44917824074074,2003.76
290,19898638.0,1695000.0,Woodland Hills,34.15696,-118.62889,3.0,3.0,2382.0,10570.0,sqft,6.449178240740741,10570.0
291,20153691.0,882000.0,Granada Hills,34.271793,-118.51003,2.0,3.0,1508.0,7365.0,sqft,71.44917824074074,7365.0
293,68992846.0,19900000.0,Toluca Lake,34.147087,-118.35665,10.0,6.0,10760.0,0.8049127640036731,acres,39.44917824074074,35062.0
294,20806334.0,2250000.0,Los Angeles,34.130997,-118.32098,4.0,3.0,2515.0,0.2794,acres,76.64525462962963,12170.663999999999
295,20849989.0,1250000.0,Los Angeles,34.131516,-118.22818,2.0,2.0,1482.0,5875.0,sqft,1.4491782407407408,5875.0
296,21313432.0,945000.0,San Pedro,33.715282,-118.29004,2.0,3.0,1862.0,2501.0,sqft,11.449178240740741,2501.0
297,20524379.0,59900000.0,Los Angeles,34.08171,-118.43328,14.0,9.0,26522.0,1.104,acres,575.6645023148149,48090.240000000005
299,20636287.0,699000.0,Los Angeles,34.071667,-118.215324,2.0,3.0,1222.0,4470.0,sqft,27.44917824074074,4470.0
300,20031090.0,2495000.0,Studio City,34.13254,-118.37947,4.0,4.0,3576.0,0.2849,acres,71.54447916666666,12410.243999999999
301,20386128.0,2595000.0,Playa Del Rey,33.958885,-118.447235,3.0,3.0,3428.0,5423.22,sqft,40.45787037037037,5423.22
302,20644372.0,749000.0,Los Angeles,34.064384,-118.17517,1.0,2.0,922.0,4806.0,sqft,13.449178240740741,4806.0
303,95647638.0,4295000.0,Los Angeles,34.122025,-118.32408,3.0,3.0,3000.0,9119.0,sqft,124.44917824074074,9119.0
304,20122989.0,749950.0,Sun Valley,34.222775,-118.42156,2.0,3.0,1228.0,6276.0,sqft,16.44917824074074,6276.0
307,19969447.0,899000.0,Van Nuys,34.1909,-118.44457,3.0,4.0,1608.0,7649.0,sqft,21.44917824074074,7649.0
308,20523926.0,48000000.0,Los Angeles,34.083683,-118.43365,14.0,7.0,15350.0,0.835,acres,176.60760416666668,36372.6
309,20767152.0,695000.0,Los Angeles,34.113728,-118.209526,1.0,1.0,529.0,10284.516,sqft,5.558877314814815,10284.516
310,20172843.0,899500.0,Chatsworth,34.244724,-118.57857,2.0,3.0,2017.0,7951.0,sqft,27.44917824074074,7951.0
312,19942914.0,1450000.0,Woodland Hills,34.164124,-118.60112,3.0,4.0,2330.0,4961.0,sqft,20.44917824074074,4961.0
313,20800375.0,999000.0,Los Angeles,34.107597,-118.38588,2.0,2.0,768.0,3001.284,sqft,351.5002083333333,3001.284
315,20524284.0,6395000.0,Los Angeles,34.07422,-118.4338,7.0,6.0,4414.0,0.4029,acres,46.451342592592596,17550.324
316,20643706.0,699000.0,Los Angeles,34.07334,-118.16741,2.0,3.0,1080.0,6817.14,sqft,20.204305555555557,6817.14
318,19974733.0,1995000.0,Sherman Oaks,34.165173,-118.43812,5.0,5.0,3056.0,10402.128,sqft,27.624293981481483,10402.128
319,19918861.0,999500.0,Reseda,34.180824,-118.53352,3.0,3.0,1509.0,6208.0,sqft,13.449178240740741,6208.0
320,20536509.0,11898000.0,Los Angeles,34.067097,-118.47582,6.0,5.0,7185.0,0.3219,acres,26.693761574074074,14021.964
321,19944130.0,799000.0,Woodland Hills,34.15629,-118.59848,2.0,3.0,1160.0,8095.0,sqft,7.449178240740741,8095.0
322,51578440.0,799000.0,Canoga Park,34.218082,-118.61567,2.0,3.0,1431.0,7906.0,sqft,13.449178240740741,7906.0
323,20806141.0,2695000.0,Los Angeles,34.116917,-118.31528,3.0,5.0,2284.0,0.3288,acres,50.38579861111111,14322.527999999998
324,20143170.0,1059000.0,North Hills,34.233177,-118.48031,3.0,3.0,1858.0,8095.0,sqft,27.44917824074074,8095.0
325,20559259.0,2850000.0,Los Angeles,34.08036,-118.50805,3.0,4.0,2573.0,0.2831999999999999,acres,32.46130787037037,12336.191999999995
327,20802424.0,1275000.0,Los Angeles,34.110462,-118.37277,3.0,3.0,2200.0,4717.548,sqft,117.48305555555555,4717.548
328,20530384.0,38000000.0,Los Angeles,34.10869,-118.461365,11.0,6.0,18240.0,0.5589000000000001,acres,158.56244212962963,24345.684
329,20526791.0,15995000.0,Los Angeles,34.078327,-118.4473,7.0,5.0,5989.0,0.8027,acres,116.66241898148148,34965.612
331,20577806.0,2575000.0,Los Angeles,34.017174,-118.36693,4.0,5.0,2850.0,10667.844,sqft,94.15289351851852,10667.844
332,19992067.0,3595000.0,Encino,34.147568,-118.47596,4.0,4.0,3451.0,0.9309458218549128,acres,44.44917824074074,40552.0
333,20743732.0,2895000.0,Los Angeles,34.087227,-118.26793,4.0,4.0,2759.0,6155.028,sqft,11.385555555555555,6155.028
334,20539901.0,1500000.0,Santa Monica,34.03271,-118.51854,3.0,2.0,1343.0,4146.912,sqft,97.73652777777778,4146.912
336,20033465.0,699996.0,Sun Valley,34.237263,-118.32119,2.0,3.0,1544.0,3293.0,sqft,307.44917824074076,3293.0
337,20384429.0,1699000.0,Los Angeles,33.961376,-118.417435,2.0,4.0,2189.0,6250.86,sqft,5.697824074074074,6250.86
338,20141515.0,1079000.0,Granada Hills,34.2582,-118.483696,3.0,4.0,1703.0,8640.0,sqft,4.449178240740741,8640.0
339,2067820666.0,525000.0,Burbank,34.213326,-118.338844,3.0,4.0,1602.0,4.8,acres,227.60518518518518,209088.0
340,20766863.0,1099990.0,Los Angeles,34.117134,-118.207756,2.0,4.0,1278.0,5980.0,sqft,13.449178240740741,5980.0
341,135746658.0,3395000.0,Los Angeles,34.116676,-118.324936,4.0,4.0,3179.0,7940.988,sqft,19.781516203703703,7940.988
342,20691170.0,749999.0,Los Angeles,34.096146,-118.16816,1.0,2.0,1022.0,5548.0,sqft,20.44917824074074,5548.0
343,21305053.0,1399000.0,San Pedro,33.75214,-118.30094,3.0,4.0,2175.0,9456.0,sqft,24.44917824074074,9456.0
344,20444174.0,5295000.0,Venice,33.983868,-118.464096,6.0,4.0,4145.0,2848.824,sqft,48.5730787037037,2848.824
345,20526171.0,4995000.0,Los Angeles,34.072308,-118.43354,7.0,6.0,7271.0,0.3796,acres,8.711215277777777,16535.376
349,2087420793.0,3995000.0,Santa Monica,34.031925,-118.51086,3.0,3.0,2600.0,8245.908,sqft,40.60678240740741,8245.908
350,125307052.0,650000.0,Van Nuys,34.201416,-118.44102,3.0,3.0,1478.0,1074.0,sqft,8.449178240740741,1074.0
351,20456257.0,1900000.0,Los Angeles,34.011066,-118.44851,2.0,3.0,1099.0,6421.0,sqft,0.6489351851851852,6421.0
353,20527895.0,2595000.0,Los Angeles,34.074455,-118.46598,3.0,4.0,2402.0,0.2792,acres,19.84408564814815,12161.952
354,20523958.0,49995000.0,Los Angeles,34.082752,-118.426476,15.0,9.0,16305.0,0.973,acres,225.7184259259259,42383.88
355,20779372.0,4050000.0,Los Angeles,34.07141,-118.32516,4.0,3.0,2702.0,7000.092,sqft,88.44033564814815,7000.092
356,20030114.0,3199000.0,Studio City,34.134617,-118.384254,4.0,4.0,2576.0,9352.332,sqft,29.84076388888889,9352.332
357,19992778.0,2995000.0,Sherman Oaks,34.14115,-118.47652,5.0,5.0,3864.0,0.5418000000000001,acres,12.423703703703703,23600.808
358,20811887.0,8900000.0,Los Angeles,34.117302,-118.2817,6.0,5.0,6027.0,0.4272999999999999,acres,89.3782986111111,18613.187999999995
361,20023749.0,3195000.0,Studio City,34.15372,-118.40752,4.0,4.0,2700.0,7196.112,sqft,40.698171296296294,7196.112
362,21313113.0,869000.0,San Pedro,33.720337,-118.29123,2.0,3.0,1184.0,5407.0,sqft,19.44917824074074,5407.0
363,20778568.0,4325000.0,Los Angeles,34.07086,-118.33937,4.0,5.0,4322.0,7100.28,sqft,5.5138541666666665,7100.28
365,20157557.0,879950.0,Chatsworth,34.269222,-118.58795,2.0,3.0,1530.0,0.2748852157943067,acres,11.449178240740741,11974.0
366,20452559.0,1799000.0,Venice,33.99304,-118.455345,3.0,4.0,2170.0,5658.0,sqft,7.449178240740741,5658.0
367,325795871.0,1960000.0,Northridge,34.290325,-118.5825,5.0,5.0,3362.0,5745.0,sqft,14.449178240740741,5745.0
368,20030663.0,1875000.0,Studio City,34.135117,-118.37984,2.0,3.0,1912.0,6520.932,sqft,13.461215277777777,6520.932
369,19996981.0,899000.0,North Hollywood,34.218803,-118.4116,2.0,3.0,1426.0,7401.0,sqft,32.44917824074074,7401.0
371,20151652.0,1395000.0,Northridge,34.228863,-118.50477,3.0,4.0,2743.0,0.3516069788797061,acres,6.449178240740741,15315.999999999998
372,20526862.0,36995000.0,Los Angeles,34.089195,-118.44015,10.0,7.0,11050.0,0.893,acres,12.783946759259258,38899.08
373,19941766.0,849000.0,Woodland Hills,34.16505,-118.59539,2.0,3.0,1524.0,6252.0,sqft,6.449178240740741,6252.0
374,20530106.0,2300000.0,Los Angeles,34.113247,-118.46441,3.0,3.0,2182.0,6616.764,sqft,25.833310185185184,6616.764
376,19902816.0,774950.0,Reseda,34.214653,-118.52571,2.0,4.0,1250.0,6000.0,sqft,8.449178240740741,6000.0
377,20560176.0,3698000.0,Los Angeles,34.072468,-118.485504,2.0,3.0,2054.0,10066.716,sqft,4.294236111111111,10066.716
378,21353861.0,1575000.0,San Pedro,33.72194,-118.315796,3.0,3.0,2038.0,10545.0,sqft,6.449178240740741,10545.0
379,20759361.0,935000.0,Los Angeles,34.11849,-118.22827,2.0,2.0,1058.0,5282.0,sqft,30.44917824074074,5282.0
380,20803433.0,21000000.0,Los Angeles,34.105537,-118.351746,9.0,11.0,10026.0,0.2672,acres,35.80508101851852,11639.232
381,20546420.0,36995000.0,Pacific Palisades,34.059,-118.50376,12.0,8.0,16773.0,1.797,acres,64.70067129629629,78277.31999999999
382,20235740.0,1299000.0,Porter Ranch,34.28142,-118.53597,3.0,4.0,2228.0,9214.0,sqft,13.449178240740741,9214.0
383,19944399.0,975000.0,Woodland Hills,34.157837,-118.6033,3.0,3.0,1878.0,6638.0,sqft,34.44917824074074,6638.0
385,20638988.0,699999.0,Los Angeles,34.08753,-118.17942,1.0,3.0,1468.0,5885.0,sqft,32.44917824074074,5885.0
386,20085123.0,599950.0,Pacoima,34.27815,-118.401215,3.0,3.0,1926.0,3.9504,acres,2.4491782407407405,172079.424
387,20528999.0,19900000.0,Los Angeles,34.083233,-118.464714,9.0,7.0,9171.0,1.1329,acres,47.76329861111111,49349.124
388,20529736.0,1445000.0,Los Angeles,34.09905,-118.44332,3.0,3.0,1906.0,8481.132,sqft,49.277256944444446,8481.132
390,20453610.0,2400000.0,Venice,34.00533,-118.45972,2.0,3.0,2400.0,6006.924,sqft,19.746828703703702,6006.924
391,59275056.0,824990.0,Sylmar,34.30181,-118.41752,3.0,4.0,1699.0,5147.0,sqft,14.449178240740741,5147.0
392,20528724.0,2250000.0,Los Angeles,34.080204,-118.47171,4.0,4.0,3247.0,10184.328,sqft,32.507337962962964,10184.328
393,20534898.0,3995000.0,Los Angeles,34.091522,-118.39429,4.0,3.0,2856.0,6229.08,sqft,46.67383101851852,6229.08
394,20799619.0,29950000.0,Los Angeles,34.101933,-118.39185,8.0,4.0,12010.0,0.6619,acres,34.7569212962963,28832.364
395,19962655.0,899900.0,Van Nuys,34.19829,-118.47955,2.0,3.0,1581.0,4966.0,sqft,61.44917824074074,4966.0
396,20143675.0,869000.0,North Hills,34.226803,-118.47909,2.0,4.0,1570.0,8110.0,sqft,7.449178240740741,8110.0
397,19946758.0,1595000.0,Tarzana,34.16334,-118.55737,3.0,3.0,2184.0,0.3456999999999999,acres,11.603402777777777,15058.691999999995
398,20467666.0,6495000.0,Los Angeles,34.048046,-118.472855,6.0,5.0,4902.0,8511.624,sqft,8.652685185185184,8511.624
399,19880962.0,1695000.0,Woodland Hills,34.17448,-118.64927,3.0,4.0,2723.0,0.3374196510560147,acres,31.44917824074074,14698.0
400,20506374.0,2995000.0,Los Angeles,34.060547,-118.42828,5.0,5.0,4192.0,8990.784,sqft,4.645300925925926,8990.784
401,70394012.0,2895000.0,Venice,34.00294,-118.453926,2.0,3.0,1611.0,7945.344,sqft,15.503402777777778,7945.344
402,20791157.0,799800.0,Los Angeles,34.079674,-118.287315,3.0,3.0,1240.0,2300.0,sqft,61.44917824074074,2300.0
403,458000799.0,1395000.0,Los Angeles,34.126415,-118.19981,3.0,3.0,1696.0,5039.892,sqft,88.77711805555556,5039.892
404,119677241.0,2995000.0,Los Angeles,34.101856,-118.376755,6.0,6.0,4074.0,1.3743,acres,69.59734953703703,59864.508
406,95596001.0,349000.0,Los Angeles,34.029602,-118.356804,1.0,1.0,620.0,0.8405647382920111,acres,4.648483796296296,36615.0
407,19902240.0,799000.0,Reseda,34.219578,-118.518974,2.0,4.0,1474.0,7095.0,sqft,21.44917824074074,7095.0
409,20528144.0,3895000.0,Los Angeles,34.071426,-118.45993,3.0,4.0,3230.0,7797.24,sqft,19.471597222222222,7797.24
410,250349660.0,789999.0,Canoga Park,34.225864,-118.62459,3.0,3.0,1564.0,2147.508,sqft,5.732754629629629,2147.508
411,20803651.0,10495000.0,Los Angeles,34.11642,-118.350136,5.0,3.0,5000.0,0.2518999999999999,acres,39.44104166666666,10972.763999999996
412,20802895.0,17900000.0,Los Angeles,34.120728,-118.37048,9.0,7.0,8437.0,1.0308,acres,42.44770833333333,44901.647999999994
413,20109639.0,989950.0,Granada Hills,34.302704,-118.500946,2.0,4.0,1718.0,0.3415518824609733,acres,7.449178240740741,14877.999999999996
415,20114328.0,888000.0,Mission Hills,34.262787,-118.44694,2.0,3.0,1358.0,7128.0,sqft,64.44917824074074,7128.0
417,20638014.0,899000.0,Los Angeles,34.076824,-118.19624,2.0,3.0,1249.0,5039.892,sqft,71.78762731481481,5039.892
418,20463032.0,1790000.0,Los Angeles,34.024136,-118.4402,2.0,3.0,1825.0,4984.0,sqft,5.449178240740741,4984.0
419,20746626.0,1395000.0,Los Angeles,34.100636,-118.28102,2.0,2.0,1342.0,5301.252,sqft,8.839444444444444,5301.252
420,20577959.0,2999999.0,Los Angeles,34.01148,-118.36641,5.0,5.0,3369.0,8899.0,sqft,84.44917824074074,8899.0
421,19977057.0,1649000.0,Encino,34.17814,-118.51518,4.0,4.0,2250.0,5482.0,sqft,107.44917824074074,5482.0
422,20801222.0,1950000.0,Los Angeles,34.116096,-118.38567,5.0,6.0,3242.0,7361.64,sqft,34.72201388888889,7361.64
423,20631639.0,695000.0,Los Angeles,34.034046,-118.19403,1.0,3.0,878.0,3049.2,sqft,22.44917824074074,3049.2
424,462609693.0,1450000.0,Harbor City,33.80994,-118.299,4.0,4.0,2566.0,6104.0,sqft,27.44917824074074,6104.0
425,2107527769.0,57000000.0,Los Angeles,34.103535,-118.38906,7.0,5.0,13870.0,0.5204,acres,481.4895138888889,22668.624
427,20533678.0,4495000.0,Beverly Hills,34.128544,-118.40726,5.0,5.0,4073.0,0.2559,acres,29.145925925925926,11147.004
429,20108775.0,1339000.0,Granada Hills,34.302197,-118.51376,3.0,4.0,2559.0,8472.42,sqft,34.56935185185185,8472.42
430,19959274.0,1050000.0,Van Nuys,34.1957,-118.442505,2.0,2.0,1370.0,7013.16,sqft,10.830011574074074,7013.16
432,244494495.0,1225000.0,Valley Village,34.157814,-118.39384,3.0,3.0,1908.0,1716.264,sqft,33.54862268518519,1716.264
433,20600463.0,1189000.0,Los Angeles,34.04554,-118.36224,1.0,2.0,1372.0,4800.312,sqft,3.6208564814814816,4800.312
434,19916025.0,680000.0,Reseda,34.21189,-118.52609,2.0,3.0,1888.0,6452.0,sqft,6.449178240740741,6452.0
436,20806538.0,2749000.0,Los Angeles,34.122032,-118.322716,4.0,5.0,4275.0,6677.748,sqft,80.45158564814815,6677.748
437,20094868.0,849000.0,Tujunga,34.2664,-118.297646,2.0,3.0,1822.0,7961.0,sqft,56.44917824074074,7961.0
438,19993404.0,13995000.0,Encino,34.15646,-118.50508,7.0,7.0,8962.0,0.9514692378328742,acres,48.44917824074074,41446.0
439,20526233.0,11995000.0,Los Angeles,34.067677,-118.43286,8.0,6.0,7083.0,9483.012,sqft,34.34310185185185,9483.012
442,20020513.0,1649000.0,Valley Village,34.16076,-118.40421,3.0,3.0,2090.0,6263.928,sqft,6.575231481481482,6263.928
443,20109799.0,1949999.0,Granada Hills,34.293774,-118.49664,3.0,4.0,2727.0,0.4844,acres,83.51372685185186,21100.464
444,21291827.0,825000.0,Wilmington,33.780087,-118.28163,2.0,3.0,1436.0,9072.0,sqft,16.44917824074074,9072.0
445,63087934.0,720000.0,Granada Hills,34.27136,-118.521965,1.0,2.0,864.0,5761.0,sqft,15.449178240740741,5761.0
446,20806877.0,1199000.0,Los Angeles,34.118496,-118.322914,1.0,2.0,924.0,4199.184,sqft,60.56865740740741,4199.184
447,250337933.0,3800000.0,Los Angeles,34.107235,-118.33889,3.0,6.0,6029.0,2.5595,acres,75.40237268518518,111491.81999999999
448,20741006.0,775000.0,Los Angeles,34.06362,-118.244576,1.0,3.0,1252.0,2929.0,sqft,26.44917824074074,2929.0
449,19932453.0,995000.0,Woodland Hills,34.18309,-118.56449,2.0,4.0,1566.0,8759.916,sqft,14.583449074074075,8759.916
450,20452095.0,2465000.0,Venice,33.99505,-118.4596,2.0,3.0,1234.0,3227.796,sqft,36.73277777777778,3227.796
451,20801243.0,3295000.0,Los Angeles,34.11856,-118.3831,4.0,4.0,2777.0,0.3149,acres,4.746400462962963,13717.044
453,20182423.0,799000.0,Northridge,34.22321,-118.55391,3.0,3.0,1691.0,5759.0,sqft,9.449178240740741,5759.0
455,19947851.0,1599999.0,Tarzana,34.15262,-118.53862,3.0,4.0,2759.0,0.2529384756657484,acres,63.44917824074074,11018.0
456,20789352.0,2435000.0,Los Angeles,34.08474,-118.33386,3.0,4.0,2219.0,6351.048,sqft,106.74332175925926,6351.048
457,19961249.0,849000.0,Van Nuys,34.19616,-118.46394,2.0,3.0,1365.0,6086.0,sqft,34.44917824074074,6086.0
458,21289177.0,1250000.0,Harbor City,33.81151,-118.29456,3.0,4.0,2082.0,5683.0,sqft,13.449178240740741,5683.0
459,20462578.0,2995000.0,Los Angeles,34.033466,-118.42479,5.0,5.0,2684.0,6586.272,sqft,19.429791666666667,6586.272
460,20527722.0,8995000.0,Los Angeles,34.07871,-118.45964,6.0,5.0,4899.0,1.4348,acres,57.62505787037037,62499.888000000006
462,20764267.0,1550000.0,Los Angeles,34.123783,-118.226204,3.0,3.0,1845.0,7457.472,sqft,8.634699074074074,7457.472
463,20778171.0,2875000.0,Los Angeles,34.074066,-118.338196,5.0,5.0,3899.0,9728.0,sqft,85.44917824074074,9728.0
464,20182705.0,949000.0,Northridge,34.22582,-118.561066,2.0,4.0,2029.0,8703.0,sqft,15.449178240740741,8703.0
465,20436706.0,1649000.0,Los Angeles,34.008533,-118.41983,3.0,3.0,1646.0,2378.376,sqft,18.739421296296296,2378.376
466,21353283.0,1359000.0,San Pedro,33.7263,-118.31748,2.0,2.0,1376.0,0.270684113865932,acres,27.451284722222223,11790.999999999998
468,20774954.0,17000000.0,Los Angeles,34.06561,-118.33302,11.0,7.0,11565.0,0.5585,acres,71.5046875,24328.26
469,20802230.0,0.0,Los Angeles,34.116196,-118.36718,5.0,4.0,5038.0,0.47,acres,279.7736111111111,20473.199999999997
471,20757130.0,799000.0,Los Angeles,34.103485,-118.232574,1.0,2.0,942.0,5431.932,sqft,12.578622685185184,5431.932
473,20440383.0,1200000.0,Los Angeles,33.989162,-118.42055,2.0,3.0,1026.0,5625.0,sqft,5.451284722222222,5625.0
474,447601316.0,19500000.0,West Hollywood,34.102272,-118.38711,9.0,5.0,12049.0,0.5793,acres,12.696631944444444,25234.308
475,20770904.0,695000.0,Los Angeles,34.12485,-118.19712,1.0,1.0,576.0,2203.0,sqft,4.451747685185185,2203.0
476,20542693.0,7495000.0,Pacific Palisades,34.041866,-118.54586,4.0,4.0,4028.0,9365.4,sqft,32.56225694444444,9365.4
477,20563538.0,850000.0,Los Angeles,33.99561,-118.30617,2.0,3.0,1550.0,8000.0,sqft,0.4752777777777778,8000.0
479,20744666.0,1399000.0,Los Angeles,34.0895,-118.273674,3.0,2.0,1280.0,2286.9,sqft,29.549699074074073,2286.9
480,65250226.0,10500000.0,Los Angeles,34.081337,-118.502335,6.0,6.0,7318.0,0.3399999999999999,acres,19.689166666666665,14810.399999999996
481,20031691.0,1799999.0,Studio City,34.128105,-118.3843,3.0,3.0,2254.0,0.2789026629935721,acres,7.454212962962963,12149.0
482,20140203.0,1099000.0,Granada Hills,34.273148,-118.4833,5.0,5.0,3700.0,7627.0,sqft,6.459583333333334,7627.0
483,20808461.0,4389000.0,Los Angeles,34.107506,-118.308945,6.0,6.0,6057.0,0.3407,acres,67.91597222222222,14840.892
484,20327046.0,430000.0,Los Angeles,33.98533,-118.32116,1.0,2.0,860.0,1838.232,sqft,6.4231597222222225,1838.232
486,20031014.0,2499000.0,Studio City,34.13481,-118.37359,5.0,4.0,2833.0,0.8279,acres,1.6351157407407408,36063.324
487,20452739.0,2449000.0,Venice,33.99775,-118.45625,2.0,3.0,1536.0,4800.312,sqft,6.7252777777777775,4800.312
488,20753148.0,1869000.0,Los Angeles,34.10057,-118.252396,3.0,3.0,1787.0,7387.776,sqft,21.562002314814816,7387.776
489,20111630.0,859900.0,Sylmar,34.293255,-118.46766,2.0,3.0,1291.0,6064.0,sqft,8.459583333333333,6064.0
490,20458265.0,2599000.0,Los Angeles,34.01288,-118.42875,3.0,3.0,1945.0,5196.0,sqft,6.459583333333334,5196.0
491,20105451.0,1245000.0,Granada Hills,34.305325,-118.50175,3.0,4.0,2383.0,7899.0,sqft,55.459583333333335,7899.0
492,82871148.0,68000000.0,Beverly Hills,34.12398,-118.41468,15.0,9.0,27000.0,2.1132,acres,71.52694444444444,92050.992
494,20527670.0,16500000.0,Los Angeles,34.079052,-118.45632,6.0,6.0,7830.0,0.768,acres,95.5345486111111,33454.08
495,20144217.0,849000.0,North Hills,34.241764,-118.488205,2.0,3.0,1504.0,7753.68,sqft,40.38125,7753.68
496,20457777.0,3095000.0,Los Angeles,34.01999,-118.427414,3.0,4.0,2043.0,5776.056,sqft,19.530787037037037,5776.056
497,20182555.0,899000.0,Northridge,34.222202,-118.5576,2.0,3.0,1541.0,9443.808,sqft,5.711145833333333,9443.808
498,20444237.0,1395000.0,Venice,33.981743,-118.46689,1.0,1.0,590.0,2661.516,sqft,4.808229166666667,2661.516
499,19904147.0,999999.0,Reseda,34.21774,-118.539536,2.0,3.0,1400.0,10886.0,sqft,5.459583333333334,10886.0
